"gene","group","log2FC_TH2_vs_TH1","statistic","auc","p_value","padj","mean_expression_TH1","mean_expression_TH2","pct_detected_TH1","pct_detected_TH2","max_pct_detected","delta_pct_detected_TH2_minus_TH1","direction","celltype_output_label","manual_celltype","n_cells_TH1","n_cells_TH2"
"Tmtc3","TH2",0.327490834593411,916900.5,0.560924065152558,8.90586077633195e-11,4.08586450481716e-09,0.651266305484337,0.978757140077747,0.256710254645561,0.378666666666667,0.378666666666667,0.121956412021106,"Higher in TH2","nRPC","nPRC",1453,1125
"Adam23","TH2",0.343087133831913,917406.5,0.561233616272845,8.99419047815349e-11,4.08954598303542e-09,0.795049417357587,1.1381365511895,0.262216104611149,0.383111111111111,0.383111111111111,0.120895006499962,"Higher in TH2","nRPC","nPRC",1453,1125
"Vipr2","TH2",0.331048777244522,914077,0.559196757666131,8.96015742635182e-11,4.08954598303542e-09,0.698236792564161,1.02928556980868,0.232622161046111,0.352,0.352,0.119377838953888,"Higher in TH2","nRPC","nPRC",1453,1125
"Cntnap2","TH2",-0.931049495684756,742330.5,0.454128928653361,1.00515819628746e-10,4.55001610186125e-09,1.24770169978964,0.316652204104888,0.186510667584308,0.0995555555555555,0.186510667584308,-0.0869551120287528,"Higher in TH1","nRPC","nPRC",1453,1125
"Nos1ap","TH2",0.347570010270136,914564,0.55949468532538,1.11368847218919e-10,4.99687977499864e-09,0.636926149490037,0.984496159760173,0.24294562973159,0.358222222222222,0.358222222222222,0.115276592490632,"Higher in TH2","nRPC","nPRC",1453,1125
"Fmn2","TH2",-1.70006656624804,696713,0.426221916341669,1.16807224226521e-10,5.21790166117155e-09,8.13653468085942,6.43646811461139,0.869924294562973,0.843555555555556,0.869924294562973,-0.0263687390074177,"Higher in TH1","nRPC","nPRC",1453,1125
"Tshr","TH2",0.38537921889364,906165,0.554356503785272,1.45639146038919e-10,6.47744411531173e-09,0.502335330554419,0.88771454944806,0.18582243633861,0.291555555555556,0.291555555555556,0.105733119216946,"Higher in TH2","nRPC","nPRC",1453,1125
"Spred1","TH2",0.78785715112626,935441,0.572266421962224,1.61170801540709e-10,7.13706353779182e-09,2.87466436003477,3.66252151116103,0.65726083964212,0.742222222222222,0.742222222222222,0.0849613825801024,"Higher in TH2","nRPC","nPRC",1453,1125
"Gm56610","TH2",0.362143167235102,918432,0.561860977288369,1.9450610044721e-10,8.53898548730533e-09,0.804446323344239,1.16658949057934,0.292498279421886,0.411555555555556,0.411555555555556,0.11905727613367,"Higher in TH2","nRPC","nPRC",1453,1125
"Nr6a1os","TH2",0.477377406049442,920493,0.563121816930489,2.06449620700626e-10,9.0244179692527e-09,1.07229473177794,1.54967213782739,0.317274604267034,0.438222222222222,0.438222222222222,0.120947617955188,"Higher in TH2","nRPC","nPRC",1453,1125
"Rreb1","TH2",0.600852455915008,928402.5,0.56796054140858,2.35590614809759e-10,1.02542325292196e-08,2.00353151783068,2.60438397374569,0.441844459738472,0.575111111111111,0.575111111111111,0.133266651372639,"Higher in TH2","nRPC","nPRC",1453,1125
"Ddb1","TH2",0.302912782144049,917692.5,0.56140857994953,2.63151767458186e-10,1.14051095811133e-08,0.709580901963028,1.01249368410708,0.293186510667584,0.410666666666667,0.410666666666667,0.117480155999082,"Higher in TH2","nRPC","nPRC",1453,1125
"Ubxn4","TH2",0.562422938735492,931661.5,0.56995427085723,2.78644395976484e-10,1.20253948009343e-08,1.94983144047643,2.51225437921193,0.545767377838954,0.664,0.664,0.118232622161046,"Higher in TH2","nRPC","nPRC",1453,1125
"Golm2","TH2",0.461972361331041,928744.5,0.568169763707272,2.82095745519204e-10,1.21229753928822e-08,1.5847276451609,2.04670000649194,0.459738472126635,0.593777777777778,0.593777777777778,0.134039305651143,"Higher in TH2","nRPC","nPRC",1453,1125
"Itm2a","TH2",0.533567454945827,918180.5,0.561707119369886,3.35323766379753e-10,1.43307311928942e-08,0.895506871370305,1.42907432631613,0.306262904335857,0.422222222222222,0.422222222222222,0.115959317886365,"Higher in TH2","nRPC","nPRC",1453,1125
"Gm26936","TH2",0.351090774171639,914599.5,0.559516402844689,3.36283235650634e-10,1.43307311928942e-08,0.664547756723489,1.01563853089513,0.269786648313833,0.380444444444444,0.380444444444444,0.110657796130611,"Higher in TH2","nRPC","nPRC",1453,1125
"Foxm1","TH2",-0.325131720204318,728637.5,0.445752083811272,3.85666509398043e-10,1.63667224925795e-08,0.748719925859847,0.423588205655529,0.289745354439092,0.189333333333333,0.289745354439092,-0.100412021105758,"Higher in TH1","nRPC","nPRC",1453,1125
"Ldb2","TH2",0.460185364350606,918856.5,0.562120669878412,4.00780198283364e-10,1.69375365955023e-08,1.09038608479237,1.55057144914298,0.318651066758431,0.437333333333333,0.437333333333333,0.118682266574902,"Higher in TH2","nRPC","nPRC",1453,1125
"Ska1","TH2",-0.34782281052702,726943,0.444715454614973,4.03558210957652e-10,1.69844643743954e-08,0.816052189733732,0.468229379206713,0.304198210598761,0.202666666666667,0.304198210598761,-0.101531543932095,"Higher in TH1","nRPC","nPRC",1453,1125
"Adamtsl1","TH2",-0.29551212491268,752039,0.460068211363463,4.23791976515438e-10,1.77626390156779e-08,0.528787654234411,0.233275529321731,0.151410874053682,0.072,0.151410874053682,-0.079410874053682,"Higher in TH1","nRPC","nPRC",1453,1125
"Ccdc171","TH2",-0.973569330901096,710161,0.434448879712472,4.35756113170857e-10,1.81892459534639e-08,2.83091092742181,1.85734159652071,0.503785271851342,0.394666666666667,0.503785271851342,-0.109118605184675,"Higher in TH1","nRPC","nPRC",1453,1125
"Pcdh7","TH2",0.557776046410527,906855,0.5547786189493,4.393831952597e-10,1.82657871172247e-08,0.858978045309138,1.41675409171966,0.207157604955265,0.316444444444444,0.316444444444444,0.109286839489179,"Higher in TH2","nRPC","nPRC",1453,1125
"Clk4","TH2",0.366040703687101,920444.5,0.563092146516785,4.87932682525227e-10,2.01198152693095e-08,0.896411171295369,1.26245187498247,0.345492085340674,0.465777777777778,0.465777777777778,0.120285692437103,"Higher in TH2","nRPC","nPRC",1453,1125
"Efna5","TH2",1.08677924509726,932651,0.570559608472891,4.9441804690279e-10,2.03050314826811e-08,5.4707556847689,6.55753492986616,0.666207845836201,0.793777777777778,0.793777777777778,0.127569931941577,"Higher in TH2","nRPC","nPRC",1453,1125
"Gm26709","TH2",0.446843409900345,923714.5,0.565092605337616,5.00394095068404e-10,2.04679271416534e-08,1.33199408042039,1.77883749032074,0.398485891259463,0.515555555555556,0.515555555555556,0.117069664296092,"Higher in TH2","nRPC","nPRC",1453,1125
"Rin2","TH2",0.274474405019874,896312.5,0.548329127475721,5.03777783080613e-10,2.05239068827042e-08,0.342913323530667,0.617387728550541,0.143840330350998,0.239111111111111,0.239111111111111,0.0952707807601132,"Higher in TH2","nRPC","nPRC",1453,1125
"Dynlt2a2","TH2",0.313826456231722,908330.5,0.555681272463103,5.98551711073637e-10,2.42878453278286e-08,0.51397393398307,0.827800390214792,0.225739848589126,0.333333333333333,0.333333333333333,0.107593484744207,"Higher in TH2","nRPC","nPRC",1453,1125
"Wdr95","TH2",-0.263875137134736,746778,0.456849736178022,6.15264302092125e-10,2.48669322095567e-08,0.475612604283747,0.211737467149011,0.179628355127323,0.0951111111111111,0.179628355127323,-0.0845172440162117,"Higher in TH1","nRPC","nPRC",1453,1125
"Nsd2","TH2",-1.20355947352633,701480.5,0.429138487420662,6.28301970125478e-10,2.52935002597944e-08,7.5529549890024,6.34939551547607,0.903647625602202,0.891555555555556,0.903647625602202,-0.0120920700466468,"Higher in TH1","nRPC","nPRC",1453,1125
"Jph1","TH2",0.276195457930108,900939.5,0.55115974611914,6.54710596522501e-10,2.62528638802428e-08,0.455995806452491,0.732191264382599,0.174810736407433,0.273777777777778,0.273777777777778,0.0989670413703449,"Higher in TH2","nRPC","nPRC",1453,1125
"Kalrn","TH2",-1.23486212925111,703756,0.430530549820295,7.62498432125832e-10,3.04550844360847e-08,4.17596321012685,2.94110108087574,0.713695801789401,0.655111111111111,0.713695801789401,-0.0585846906782902,"Higher in TH1","nRPC","nPRC",1453,1125
"Nr1d2","TH2",0.26260726855347,902839.5,0.552322092222987,7.71173727074794e-10,3.06812672275655e-08,0.4429216241677,0.70552889272117,0.189263592567103,0.291555555555556,0.291555555555556,0.102291962988453,"Higher in TH2","nRPC","nPRC",1453,1125
"Pds5b","TH2",-0.828117548060618,702938.5,0.430030435115088,8.37125001317769e-10,3.29193750518204e-08,4.06653760160254,3.23842005354192,0.790777701307639,0.752,0.790777701307639,-0.0387777013076394,"Higher in TH1","nRPC","nPRC",1453,1125
"Slc24a3","TH2",-0.298626835455483,748662.5,0.458002599984706,9.25974279476177e-10,3.6273261678711e-08,0.51785874132125,0.219231905865767,0.172746042670337,0.0915555555555556,0.172746042670337,-0.0811904871147817,"Higher in TH1","nRPC","nPRC",1453,1125
"Unc13c","TH2",-0.291742441876033,753103.5,0.46071943106217,9.56731394866257e-10,3.73345182249534e-08,0.480730830936194,0.188988389060161,0.151410874053682,0.0746666666666667,0.151410874053682,-0.0767442073870154,"Higher in TH1","nRPC","nPRC",1453,1125
"Cir1","TH2",0.358666341645678,915339.5,0.559969106064082,1.04371746815575e-09,4.05561729444093e-08,0.783903925024949,1.14257026667063,0.307639366827254,0.421333333333333,0.421333333333333,0.113693966506079,"Higher in TH2","nRPC","nPRC",1453,1125
"Fmn1","TH2",0.28683337458968,880842.5,0.538865183145982,1.14982089553646e-09,4.43595675039349e-08,0.281114920724608,0.567948295314288,0.0825877494838266,0.16,0.16,0.0774122505161734,"Higher in TH2","nRPC","nPRC",1453,1125
"Cdin1","TH2",-0.670588875976642,713190.5,0.436302209987,1.15969737345431e-09,4.4571765089178e-08,1.97245867161386,1.30186979563722,0.487955953200275,0.4,0.487955953200275,-0.0879559532002753,"Higher in TH1","nRPC","nPRC",1453,1125
"Mir124a-1hg","TH2",0.722156573933619,921502,0.563739083887742,1.25435972434347e-09,4.8028773655783e-08,1.66880111238583,2.39095768631945,0.406744666207846,0.516444444444444,0.516444444444444,0.109699778236599,"Higher in TH2","nRPC","nPRC",1453,1125
"Tma7","TH2",0.436838277177709,920483,0.563115699319416,1.33748119430793e-09,5.08292759851726e-08,1.14805076351204,1.58488904068975,0.389538885065382,0.504888888888889,0.504888888888889,0.115350003823507,"Higher in TH2","nRPC","nPRC",1453,1125
"Nhs","TH2",-2.93223169073094,703719.5,0.430508220539879,1.3512319690191e-09,5.09714726091094e-08,14.0695093201412,11.1372776294102,0.94287680660702,0.931555555555556,0.94287680660702,-0.0113212510514644,"Higher in TH1","nRPC","nPRC",1453,1125
"Naa20","TH2",0.641307920485184,926179.5,0.56660059646708,1.34899967987269e-09,5.09714726091094e-08,1.69449421187081,2.335802132356,0.518238128011012,0.627555555555556,0.627555555555556,0.109317427544544,"Higher in TH2","nRPC","nPRC",1453,1125
"Zfp704","TH2",0.579647875290176,926550,0.56682725395733,1.57817648357101e-09,5.90945863425395e-08,2.40873030341129,2.98837817870147,0.534067446662079,0.667555555555556,0.667555555555556,0.133488108893477,"Higher in TH2","nRPC","nPRC",1453,1125
"Csrnp3","TH2",0.407239727459688,915261,0.55992108281716,1.61653573144533e-09,6.03092176731529e-08,0.987417885569837,1.39465761302953,0.317274604267034,0.439111111111111,0.439111111111111,0.121836506844077,"Higher in TH2","nRPC","nPRC",1453,1125
"Abca5","TH2",0.524013647669002,924691.5,0.565690295939436,1.75878100992075e-09,6.51388530401557e-08,1.70138878588232,2.22540243355133,0.49070887818307,0.616,0.616,0.12529112181693,"Higher in TH2","nRPC","nPRC",1453,1125
"Rpl17","TH2",0.770593489258693,929299,0.568508985241263,1.81947283192062e-09,6.71425028735926e-08,3.30976436384681,4.0803578531055,0.72401927047488,0.821333333333333,0.821333333333333,0.0973140628584538,"Higher in TH2","nRPC","nPRC",1453,1125
"Neurod4","TH2",0.533096992076291,907906,0.55542157987306,1.96153768332994e-09,7.18642492975377e-08,0.90892830366089,1.44202529573718,0.248451479697178,0.353777777777778,0.353777777777778,0.1053262980806,"Higher in TH2","nRPC","nPRC",1453,1125
"Dab1","TH2",0.400474614333346,911062.5,0.557352603808213,1.98558312517578e-09,7.19685556224743e-08,0.908917896745837,1.30939251107918,0.278045423262216,0.390222222222222,0.390222222222222,0.112176798960006,"Higher in TH2","nRPC","nPRC",1453,1125
"Dnah7b","TH2",0.259722368502507,905654.5,0.554044199740002,1.97544759759808e-09,7.19685556224743e-08,0.639296312266645,0.899018680769152,0.227116311080523,0.334222222222222,0.334222222222222,0.107105911141699,"Higher in TH2","nRPC","nPRC",1453,1125
"Mb21d2","TH2",-0.686537448174927,717284.5,0.438806759960236,2.18083227638438e-09,7.87651657268613e-08,1.8068893532933,1.12035190511838,0.450103234686855,0.36,0.450103234686855,-0.0901032346868548,"Higher in TH1","nRPC","nPRC",1453,1125
"Rpl23a","TH2",0.758839052676322,928589,0.568074634855089,2.42085633699414e-09,8.59108773250361e-08,3.24289491923704,4.00173397191336,0.751548520302822,0.827555555555556,0.827555555555556,0.0760070352527339,"Higher in TH2","nRPC","nPRC",1453,1125
"Fgd4","TH2",-1.22799726824207,706142,0.431990211822283,2.85392515548894e-09,1.00578642590501e-07,6.24631665592,5.01831938767793,0.871988988300069,0.839111111111111,0.871988988300069,-0.0328778771889576,"Higher in TH1","nRPC","nPRC",1453,1125
"Tmsb4x","TH2",-0.696605221401564,708327,0.433326909841707,2.88374814580031e-09,1.01279223672332e-07,2.83645474827683,2.13984952687527,0.686166551961459,0.614222222222222,0.686166551961459,-0.0719443297392368,"Higher in TH1","nRPC","nPRC",1453,1125
"Fgfr2","TH2",0.698648342594679,927619.5,0.567481532461574,2.90261617346429e-09,1.0159156607125e-07,3.06646537375292,3.7651137163476,0.699242945629732,0.794666666666667,0.794666666666667,0.0954237210369351,"Higher in TH2","nRPC","nPRC",1453,1125
"Trmt6","TH2",-0.316086186991354,737114.5,0.450937982717749,3.15360901193609e-09,1.09998314337565e-07,0.648676083240053,0.332589896248698,0.256022023399862,0.168888888888889,0.256022023399862,-0.0871331345109735,"Higher in TH1","nRPC","nPRC",1453,1125
"Igf1r","TH2",-1.80153475049952,706433,0.432168234304504,3.3025682117319e-09,1.14410398763569e-07,11.3836535587159,9.5821188082164,0.966276668960771,0.965333333333333,0.966276668960771,-0.000943335627437425,"Higher in TH1","nRPC","nPRC",1453,1125
"Ttyh2","TH2",0.282216929110147,902144.5,0.551896918253422,3.46560999653256e-09,1.19651653609099e-07,0.580064645335078,0.862281574445225,0.209910529938059,0.313777777777778,0.313777777777778,0.103867247839719,"Higher in TH2","nRPC","nPRC",1453,1125
"Gapdh","TH2",0.510993212296536,923280,0.564826795136499,4.01592511483928e-09,1.37717836008882e-07,1.74949997770917,2.2604931900057,0.522367515485203,0.643555555555556,0.643555555555556,0.121188040070353,"Higher in TH2","nRPC","nPRC",1453,1125
"Rgs3","TH2",-0.461539861284006,717232,0.438774642502103,4.26749907521062e-09,1.45853953292014e-07,1.52359197038828,1.06205210910428,0.485203028217481,0.386666666666667,0.485203028217481,-0.0985363615508144,"Higher in TH1","nRPC","nPRC",1453,1125
"Rap1gds1","TH2",0.533618487441187,920928,0.563387933012159,4.51773291029191e-09,1.53889998967636e-07,1.71174648752043,2.24536497496162,0.468685478320716,0.584,0.584,0.115314521679284,"Higher in TH2","nRPC","nPRC",1453,1125
"Meg3","TH2",-1.71964331934807,720099.5,0.44052886747725,4.64308792524384e-09,1.57022977734703e-07,3.54708158242727,1.8274382630792,0.431520991052994,0.358222222222222,0.431520991052994,-0.0732987688307716,"Higher in TH1","nRPC","nPRC",1453,1125
"D17H6S56E-5","TH2",-0.403647492694458,723414.5,0.442556855547909,4.65595869178992e-09,1.57022977734703e-07,1.13437601280085,0.730728520106394,0.39504473503097,0.302222222222222,0.39504473503097,-0.0928225128087482,"Higher in TH1","nRPC","nPRC",1453,1125
"Angpt1","TH2",0.676459892352878,883650.5,0.540583008335245,4.84561778296878e-09,1.62344135261635e-07,0.860172022123373,1.53663191447625,0.105299380591879,0.186666666666667,0.186666666666667,0.0813672860747878,"Higher in TH2","nRPC","nPRC",1453,1125
"Xrn2","TH2",-0.747346596989284,709074.5,0.433784201269404,5.32046102651895e-09,1.77668510016706e-07,3.39512200217011,2.64777540518083,0.737095664143152,0.705777777777778,0.737095664143152,-0.0313178863653744,"Higher in TH1","nRPC","nPRC",1453,1125
"Prdm1","TH2",0.87178447572538,923867,0.565185898906477,6.25178283938278e-09,2.06735091620499e-07,3.16949965946855,4.04128413519393,0.604267033723331,0.711111111111111,0.711111111111111,0.10684407738778,"Higher in TH2","nRPC","nPRC",1453,1125
"Ptchd1","TH2",0.285527410493847,893677,0.546716831077464,6.30700481461121e-09,2.0788622665636e-07,0.430097003599539,0.715624414093386,0.162422573984859,0.253333333333333,0.253333333333333,0.0909107593484745,"Higher in TH2","nRPC","nPRC",1453,1125
"Kifc1","TH2",-0.404734120107404,728121.5,0.445436415079911,6.34256841508915e-09,2.08384062282848e-07,1.06761810468909,0.662883984581683,0.35237439779766,0.255111111111111,0.35237439779766,-0.0972632866865489,"Higher in TH1","nRPC","nPRC",1453,1125
"Cspg5","TH2",0.516325576717019,923053.5,0.564688231245699,7.29759396940689e-09,2.36575520691764e-07,2.37793919789259,2.89426477460961,0.582243633860977,0.703111111111111,0.703111111111111,0.120867477250134,"Higher in TH2","nRPC","nPRC",1453,1125
"Inpp4b","TH2",0.74456788790012,884909.5,0.54135321556932,7.80696705364904e-09,2.50628262997932e-07,0.494257370398513,1.23882525829863,0.117687543014453,0.196444444444444,0.196444444444444,0.0787569014299916,"Higher in TH2","nRPC","nPRC",1453,1125
"Rsl1d1","TH2",0.292354539675145,907620.5,0.555246922076929,7.82521233513425e-09,2.50628262997932e-07,0.697861745860508,0.990216285535653,0.282174810736407,0.387555555555556,0.387555555555556,0.105380744819148,"Higher in TH2","nRPC","nPRC",1453,1125
"Ctsl","TH2",0.398476983109263,921627,0.563815554026153,8.14967677092365e-09,2.60202062419616e-07,1.7353940272222,2.13387101033146,0.543702684101858,0.653333333333333,0.653333333333333,0.109630649231475,"Higher in TH2","nRPC","nPRC",1453,1125
"Pnpla8","TH2",0.350585962787292,915473,0.560050776171905,8.24728972892083e-09,2.62495768403308e-07,1.16129250105742,1.51187846384472,0.389538885065382,0.508444444444444,0.508444444444444,0.118905559379062,"Higher in TH2","nRPC","nPRC",1453,1125
"Itpr1","TH2",0.282929350256352,900809,0.551079911294639,8.32608317967576e-09,2.64178059766348e-07,0.585476690540053,0.868406040796405,0.218169304886442,0.318222222222222,0.318222222222222,0.10005291733578,"Higher in TH2","nRPC","nPRC",1453,1125
"Clic4","TH2",-0.541223035881609,717614.5,0.43900864112564,8.927185029976e-09,2.80627714599708e-07,1.81653629863234,1.27531326275073,0.512044046799725,0.428444444444444,0.512044046799725,-0.0835996023552802,"Higher in TH1","nRPC","nPRC",1453,1125
"Unc5c","TH2",0.479410871623374,894836,0.547425862200811,1.0530325068963e-08,3.27985812927792e-07,0.709192895250935,1.18860376687431,0.176875430144529,0.272,0.272,0.0951245698554715,"Higher in TH2","nRPC","nPRC",1453,1125
"Rps18","TH2",-0.681177516031374,712038.5,0.435597461191405,1.16712594402931e-08,3.60217507270863e-07,3.00862485933505,2.32744734330367,0.710254645560908,0.657777777777778,0.710254645560908,-0.0524768677831307,"Higher in TH1","nRPC","nPRC",1453,1125
"St6galnac3","TH2",0.334209581254153,904089.5,0.553086793607096,1.2293832432715e-08,3.78286052348042e-07,0.793740028805339,1.12794961005949,0.256710254645561,0.361777777777778,0.361777777777778,0.105067523132217,"Higher in TH2","nRPC","nPRC",1453,1125
"B830012L14Rik","TH2",-0.339274306032443,750369,0.459046570314292,1.29712684485218e-08,3.95935191190299e-07,0.618948506492979,0.279674200460535,0.187887130075705,0.110222222222222,0.187887130075705,-0.0776649078534832,"Higher in TH1","nRPC","nPRC",1453,1125
"Crebrf","TH2",0.321105853322447,909443,0.556361856694961,1.29840308156661e-08,3.95935191190299e-07,0.950487952867092,1.27159380618954,0.317962835512732,0.432,0.432,0.114037164487268,"Higher in TH2","nRPC","nPRC",1453,1125
"Slit2","TH2",0.756850418111547,909930.5,0.556660090234763,1.43057431428148e-08,4.33642839016574e-07,1.38437180440525,2.14122222251679,0.332415691672402,0.437333333333333,0.437333333333333,0.104917641660931,"Higher in TH2","nRPC","nPRC",1453,1125
"Plxna2","TH2",0.35869745217095,894887,0.547457062017282,1.47131497851824e-08,4.43353344858232e-07,0.673935954097938,1.03263340626889,0.183757742601514,0.277333333333333,0.277333333333333,0.0935755907318192,"Higher in TH2","nRPC","nPRC",1453,1125
"Prkg1","TH2",1.58284688361822,922924.5,0.564609314062858,1.51118351482297e-08,4.5268835583741e-07,8.48437851041552,10.0672253940337,0.754989676531315,0.839111111111111,0.839111111111111,0.0841214345797966,"Higher in TH2","nRPC","nPRC",1453,1125
"A630089N07Rik","TH2",-0.712968789021114,720426.5,0.440728913359333,1.52076412610264e-08,4.54217067411869e-07,1.93015953969259,1.21719075067147,0.485203028217481,0.406222222222222,0.485203028217481,-0.0789808059952589,"Higher in TH1","nRPC","nPRC",1453,1125
"Spon1","TH2",0.499652097676667,912145.5,0.558015141087405,1.52520605846695e-08,4.54217067411869e-07,1.21849365969207,1.71814575736873,0.369580178940124,0.472888888888889,0.472888888888889,0.103308709948765,"Higher in TH2","nRPC","nPRC",1453,1125
"Hycc1","TH2",0.292562444676385,905208,0.553771048405598,1.58138509440601e-08,4.69574553543009e-07,0.733780888988246,1.02634333366463,0.273916035788025,0.384,0.384,0.110083964211975,"Higher in TH2","nRPC","nPRC",1453,1125
"Mga","TH2",0.409213675774432,916508,0.560683948917948,1.83546645713553e-08,5.41861619302186e-07,1.50262226094066,1.91183593671509,0.463867859600826,0.576888888888889,0.576888888888889,0.113021029288063,"Higher in TH2","nRPC","nPRC",1453,1125
"Mios","TH2",0.266280559982616,900173,0.550690831230405,1.91877262023929e-08,5.64817894136914e-07,0.560672016155332,0.826952576137948,0.231245698554714,0.331555555555556,0.331555555555556,0.100309857000841,"Higher in TH2","nRPC","nPRC",1453,1125
"Rere","TH2",-1.57967921065845,712090,0.43562896688843,1.975495573346e-08,5.79839262666541e-07,10.822778193956,9.24309898329756,0.964900206469374,0.941333333333333,0.964900206469374,-0.0235668731360403,"Higher in TH1","nRPC","nPRC",1453,1125
"Apoe","TH2",0.385877445479689,910690,0.557124722795748,2.12288537353738e-08,6.21309986479259e-07,1.05004217751545,1.43591962299513,0.360633172746043,0.465777777777778,0.465777777777778,0.105144605031735,"Higher in TH2","nRPC","nPRC",1453,1125
"Sox2ot","TH2",0.487239766192524,910728.5,0.557148275598379,2.23866629743305e-08,6.53318516886981e-07,1.19039361832823,1.67763338452075,0.365450791465933,0.466666666666667,0.466666666666667,0.101215875200734,"Higher in TH2","nRPC","nPRC",1453,1125
"Nceh1","TH2",0.297916030529264,893620.5,0.546682266574902,2.260444854223e-08,6.57789452578893e-07,0.453056049722438,0.750972080251701,0.183757742601514,0.272888888888889,0.272888888888889,0.0891311462873748,"Higher in TH2","nRPC","nPRC",1453,1125
"Dock3","TH2",-0.760689310886452,717677,0.439046876194846,2.41252661063285e-08,6.9805635026408e-07,2.51573757677983,1.75504826589337,0.580178940123882,0.506666666666667,0.580178940123882,-0.0735122734572149,"Higher in TH1","nRPC","nPRC",1453,1125
"Gulp1","TH2",0.836116442319165,918033.5,0.561617190487115,2.63901591844199e-08,7.59276190094115e-07,2.56212845858074,3.3982449008999,0.550584996558844,0.648888888888889,0.648888888888889,0.0983038923300451,"Higher in TH2","nRPC","nPRC",1453,1125
"Rspo2","TH2",0.44970376019356,884342,0.541006041140934,2.67160599493808e-08,7.66487522773082e-07,0.690626896335813,1.14033065652937,0.126634549208534,0.209777777777778,0.209777777777778,0.0831432285692437,"Higher in TH2","nRPC","nPRC",1453,1125
"Eef1b2","TH2",0.410263453238338,916259,0.560531620402233,2.71727543690553e-08,7.7522269817599e-07,1.53702826847188,1.94729172171022,0.487267721954577,0.605333333333333,0.605333333333333,0.118065611378757,"Higher in TH2","nRPC","nPRC",1453,1125
"H2ax","TH2",-0.329018592719555,728592.5,0.445724554561444,2.84461115169861e-08,8.09283926817048e-07,1.06950619839419,0.740487605674635,0.392291810048176,0.298666666666667,0.392291810048176,-0.0936251433815095,"Higher in TH1","nRPC","nPRC",1453,1125
"Sv2b","TH2",0.462618029250569,898260,0.549520532232163,2.93782280123231e-08,8.31159034181975e-07,0.8748597355869,1.33747776483747,0.225739848589126,0.320888888888889,0.320888888888889,0.095149040299763,"Higher in TH2","nRPC","nPRC",1453,1125
"Zc3h12c","TH2",-1.36094195917151,713588.5,0.436545690907701,3.03645293749541e-08,8.56683467268443e-07,7.69905751240575,6.33811555323424,0.889883000688231,0.856,0.889883000688231,-0.0338830006882312,"Higher in TH1","nRPC","nPRC",1453,1125
"Pcdh9","TH2",1.11262504421373,913096.5,0.558596925900436,3.11856076880663e-08,8.77418271555124e-07,3.50442320185142,4.61704824606515,0.422573984858913,0.535111111111111,0.535111111111111,0.112537126252198,"Higher in TH2","nRPC","nPRC",1453,1125
"Rian","TH2",-0.742873755081905,733806,0.448913971094288,3.17483410299757e-08,8.90790229725352e-07,1.58429171327584,0.841417958193931,0.330350997935306,0.248,0.330350997935306,-0.0823509979353063,"Higher in TH1","nRPC","nPRC",1453,1125
"Ano3","TH2",0.279134848087372,857587,0.524638372715455,3.61485350138877e-08,1.01146381625397e-06,0.109538035494475,0.388672883581847,0.0323468685478321,0.0808888888888889,0.0808888888888889,0.0485420203410568,"Higher in TH2","nRPC","nPRC",1453,1125
"Agap1","TH2",-1.21496193757628,714746.5,0.43725411026994,3.85300768033116e-08,1.07514748559378e-06,5.45118057324746,4.23621863567118,0.794218857536132,0.785777777777778,0.794218857536132,-0.0084410797583544,"Higher in TH1","nRPC","nPRC",1453,1125
"Rnd3","TH2",0.350351815517619,904187.5,0.553146746195611,3.88556963666371e-08,1.08127122266175e-06,0.838686311501299,1.18903812701892,0.295939435650379,0.394666666666667,0.394666666666667,0.0987272310162882,"Higher in TH2","nRPC","nPRC",1453,1125
"Rps6ka2","TH2",0.258014575358984,898845.5,0.54987871836048,4.16542286094759e-08,1.15598996835834e-06,0.613167619612973,0.871182194971957,0.238816242257398,0.336888888888889,0.336888888888889,0.0980726466314904,"Higher in TH2","nRPC","nPRC",1453,1125
"Ccdc187","TH2",-0.327001950845777,742792.5,0.454411562284928,4.30108019558695e-08,1.18716807024534e-06,0.723575222469882,0.396573271624104,0.256022023399862,0.175111111111111,0.256022023399862,-0.0809109122887512,"Higher in TH1","nRPC","nPRC",1453,1125
"Atp2b2","TH2",-0.265956479882226,749146.5,0.458298692360633,4.29918387597931e-08,1.18716807024534e-06,0.543991148542213,0.278034668659988,0.210598761183758,0.131555555555556,0.210598761183758,-0.0790432056282022,"Higher in TH1","nRPC","nPRC",1453,1125
"H3f3a","TH2",-0.863377270012782,714874.5,0.437332415691672,4.39781833930535e-08,1.21058864286014e-06,5.01565825048091,4.15228098046813,0.865794907088782,0.835555555555556,0.865794907088782,-0.0302393515332262,"Higher in TH1","nRPC","nPRC",1453,1125
"Rer1","TH2",0.262432030244773,905164,0.553744130916877,4.43241288513177e-08,1.21682278261636e-06,0.778458512488297,1.04089054273307,0.30970406056435,0.416888888888889,0.416888888888889,0.107184828324539,"Higher in TH2","nRPC","nPRC",1453,1125
"C130073E24Rik","TH2",0.268347429304865,882509.5,0.53988498891183,4.51027846700248e-08,1.23487059640915e-06,0.397854101560797,0.666201530865663,0.12388162422574,0.203555555555556,0.203555555555556,0.0796739313298157,"Higher in TH2","nRPC","nPRC",1453,1125
