"gene","group","log2FC_TH2_vs_TH1","statistic","auc","p_value","padj","mean_expression_TH1","mean_expression_TH2","pct_detected_TH1","pct_detected_TH2","max_pct_detected","delta_pct_detected_TH2_minus_TH1","direction","celltype_output_label","manual_celltype","n_cells_TH1","n_cells_TH2"
"Top1","TH2",-0.401816883395516,25344167.5,0.462582727365647,2.70567476049186e-17,6.90742850619688e-16,2.5865641534895,2.18474727009399,0.525421348314607,0.459649122807018,0.525421348314607,-0.0657722255075892,"Higher in TH1","pRPC","pRPC",7120,7695
"Col9a1","TH2",0.822457666397035,29552299,0.539389706580225,2.92828130489764e-17,7.44776832491371e-16,4.43707298621315,5.25953065261019,0.648174157303371,0.692137751786875,0.692137751786875,0.0439635944835038,"Higher in TH2","pRPC","pRPC",7120,7695
"Rpl30","TH2",0.510178016969022,29536016,0.539092508633214,2.93367218416066e-17,7.44776832491371e-16,2.88748600047702,3.39766401744604,0.605056179775281,0.655880441845354,0.655880441845354,0.0508242620700732,"Higher in TH2","pRPC","pRPC",7120,7695
"Phlpp1","TH2",-0.740648012973849,25205079,0.460044078673588,3.03184069812511e-17,7.67561003408674e-16,6.60373371629661,5.86308570332276,0.826825842696629,0.796751137102014,0.826825842696629,-0.0300747055946149,"Higher in TH1","pRPC","pRPC",7120,7695
"Gm29266","TH2",-0.898657775275397,25340096.5,0.462508423315884,3.18006126929057e-17,8.02855357571032e-16,3.89118380902911,2.99252603375371,0.525702247191011,0.477972709551657,0.525702247191011,-0.0477295376393543,"Higher in TH1","pRPC","pRPC",7120,7695
"Pitpnc1","TH2",-0.405914114453781,25633552.5,0.467864593600105,3.27756384271218e-17,8.24277426252003e-16,1.53126527316205,1.12535115870826,0.321348314606742,0.263287849252762,0.321348314606742,-0.05806046535398,"Higher in TH1","pRPC","pRPC",7120,7695
"Rpl31","TH2",0.323141121964232,29417460,0.536928619926846,4.59610048092266e-17,1.14763999405833e-15,1.81274195775764,2.13588307972188,0.445505617977528,0.509421702404159,0.509421702404159,0.0639160844266304,"Higher in TH2","pRPC","pRPC",7120,7695
"Mb21d2","TH2",-0.403458566916664,25528224.5,0.465942142862358,4.62493178008372e-17,1.15168383179462e-15,1.70273459567589,1.29927602875922,0.383988764044944,0.325925925925926,0.383988764044944,-0.0580628381190179,"Higher in TH1","pRPC","pRPC",7120,7695
"Nf1","TH2",-0.761825079722347,25227114.5,0.460446271473524,5.79706425220817e-17,1.43963061565736e-15,6.1490061586919,5.38718107896955,0.809831460674157,0.777647823261858,0.809831460674157,-0.032183637412299,"Higher in TH1","pRPC","pRPC",7120,7695
"Dst","TH2",0.395346035617263,29411048.5,0.536811596980383,5.85488601030559e-17,1.45003888853058e-15,1.88162690889735,2.27697294451462,0.445365168539326,0.510461338531514,0.510461338531514,0.0650961699921881,"Higher in TH2","pRPC","pRPC",7120,7695
"Xist","TH2",-2.81752016495312,25748365.5,0.469960164925422,8.38891845635484e-17,2.05528502180694e-15,12.763493039058,9.94597287410486,0.280196629213483,0.221572449642625,0.280196629213483,-0.0586241795708581,"Higher in TH1","pRPC","pRPC",7120,7695
"Plekha1","TH2",0.415705339009267,29321200.5,0.535171687802528,8.6226943016407e-17,2.10689640389151e-15,1.57605351355003,1.9917588525593,0.377387640449438,0.43638726445744,0.43638726445744,0.0589996240080017,"Higher in TH2","pRPC","pRPC",7120,7695
"Tox2","TH2",-0.640529819890386,25255004,0.460955311708318,1.30716932474564e-16,3.14341457143317e-15,5.31082632843544,4.67029650854506,0.792837078651685,0.756205328135153,0.792837078651685,-0.0366317505165327,"Higher in TH1","pRPC","pRPC",7120,7695
"Tgfb2","TH2",-0.619303730147993,25307258,0.461909053741303,1.76899290157153e-16,4.18768865062934e-15,3.96277235271103,3.34346862256304,0.652387640449438,0.607667316439246,0.652387640449438,-0.0447203240101919,"Higher in TH1","pRPC","pRPC",7120,7695
"Fbxl7","TH2",-0.503508350935409,25618663.5,0.467592838995116,2.11708755637101e-16,4.96018920019675e-15,2.05017419836842,1.54666584743302,0.353370786516854,0.296036387264457,0.353370786516854,-0.0573343992523965,"Higher in TH1","pRPC","pRPC",7120,7695
"Ywhaq","TH2",-0.485151844167127,25340945.5,0.462523919296785,2.17490536720901e-16,5.08258654275459e-15,3.01872942721198,2.53357758304485,0.601123595505618,0.554126055880442,0.601123595505618,-0.0469975396251762,"Higher in TH1","pRPC","pRPC",7120,7695
"Eef1b2","TH2",0.295976572940164,29352811,0.535748643873521,2.32243991666461e-16,5.41348271112053e-15,1.69941059840066,1.99538717134082,0.426404494382022,0.491098115659519,0.491098115659519,0.0646936212774967,"Higher in TH2","pRPC","pRPC",7120,7695
"Dpm3","TH2",0.266922663269698,29148364,0.532017069306641,3.63943623600588e-16,8.46168924871368e-15,0.986017960767329,1.25294062403703,0.289466292134831,0.347238466536712,0.347238466536712,0.0577721744018807,"Higher in TH2","pRPC","pRPC",7120,7695
"Igf2bp3","TH2",-0.367256726331433,25487873.5,0.465205654846646,3.93317301283402e-16,9.12135848319827e-15,2.03079897258016,1.66354224624872,0.457443820224719,0.396491228070175,0.457443820224719,-0.0609525921545436,"Higher in TH1","pRPC","pRPC",7120,7695
"Colgalt2","TH2",-0.260201870858725,25725022,0.469534098458798,5.17339394952322e-16,1.19066445595845e-14,1.21097535523339,0.950773484374666,0.310252808988764,0.251851851851852,0.310252808988764,-0.0584009571369122,"Higher in TH1","pRPC","pRPC",7120,7695
"Setd5","TH2",-0.636492083284223,25294289,0.461672343050719,5.44720368327667e-16,1.24738227058753e-14,6.33873751564699,5.70224543236277,0.826685393258427,0.797270955165692,0.826685393258427,-0.0294144380927349,"Higher in TH1","pRPC","pRPC",7120,7695
"Mast2","TH2",-0.490005967519693,25425745,0.464071683056997,5.66619634260476e-16,1.29427853299498e-14,2.68381604621546,2.19381007869577,0.525842696629213,0.473164392462638,0.525842696629213,-0.0526783041665754,"Higher in TH1","pRPC","pRPC",7120,7695
"Rad51b","TH2",-0.943360172404692,25321719.5,0.462173005599725,7.01389191255481e-16,1.59246121143722e-14,7.53630676924723,6.59294659684254,0.738623595505618,0.678232618583496,0.738623595505618,-0.0603909769221221,"Higher in TH1","pRPC","pRPC",7120,7695
"Thrb","TH2",0.340364447914365,28992192,0.52916661191055,7.02402245992717e-16,1.59246121143722e-14,0.936642084424969,1.27700653233933,0.222893258426966,0.276803118908382,0.276803118908382,0.0539098604814158,"Higher in TH2","pRPC","pRPC",7120,7695
"Supt3","TH2",-0.351251113884231,25631668.5,0.467830206759095,7.46863914066164e-16,1.68488062197996e-14,1.71360313415459,1.36235202027036,0.365449438202247,0.307602339181287,0.365449438202247,-0.0578470990209606,"Higher in TH1","pRPC","pRPC",7120,7695
"Rpl14","TH2",0.356435540370369,29382563.5,0.536291687656511,7.94077229968817e-16,1.78256647141276e-14,2.17206227826407,2.52849781863444,0.507162921348315,0.564652371669916,0.564652371669916,0.0574894503216009,"Higher in TH2","pRPC","pRPC",7120,7695
"Cnep1r1","TH2",0.253175223617907,29060929.5,0.530421211424316,8.36756585470319e-16,1.87375909581732e-14,0.846844471440099,1.10001969505801,0.255337078651685,0.311760883690708,0.311760883690708,0.0564238050390229,"Higher in TH2","pRPC","pRPC",7120,7695
"Tead1","TH2",-0.520348932922927,25365395.5,0.46297018164429,8.43495326726686e-16,1.88421970779093e-14,3.57895084426912,3.0586019113462,0.634269662921348,0.582586094866797,0.634269662921348,-0.0516835680545518,"Higher in TH1","pRPC","pRPC",7120,7695
"Rpl37","TH2",0.412979977410354,29408968,0.536773623613758,8.66644217271263e-16,1.93119691838882e-14,2.60256690387308,3.01554688128344,0.550421348314607,0.612475633528265,0.612475633528265,0.0620542852136583,"Higher in TH2","pRPC","pRPC",7120,7695
"Xrn2","TH2",-0.429952088191918,25379671,0.463230738623504,8.92100369057747e-16,1.98307384477861e-14,2.91479137332879,2.48483928513688,0.610112359550562,0.559454191033138,0.610112359550562,-0.0506581685174233,"Higher in TH1","pRPC","pRPC",7120,7695
"Magi2","TH2",-1.03001360822178,25346513,0.462625537522541,9.52010253183717e-16,2.11110010888477e-14,7.03379745061561,6.00378384239384,0.680056179775281,0.64093567251462,0.680056179775281,-0.039120507260661,"Higher in TH1","pRPC","pRPC",7120,7695
"Numb","TH2",-0.334130563133878,25530991,0.465992637127567,1.16906385376022e-15,2.5674332441375e-14,1.95631252631423,1.62218196318035,0.446910112359551,0.386484730344379,0.446910112359551,-0.0604253820151711,"Higher in TH1","pRPC","pRPC",7120,7695
"Ubxn4","TH2",0.313270008072465,29260563.5,0.534064938928678,1.33272047639032e-15,2.89890558993351e-14,1.60719176224059,1.92046177031306,0.390870786516854,0.449642625081222,0.449642625081222,0.0587718385643676,"Higher in TH2","pRPC","pRPC",7120,7695
"Slc12a6","TH2",0.427092681841039,29373092.5,0.536118822597484,1.43551426827761e-15,3.11506596216241e-14,2.6516263894485,3.07871907128954,0.517134831460674,0.579337231968811,0.579337231968811,0.0622024005081367,"Higher in TH2","pRPC","pRPC",7120,7695
"Rpl36a","TH2",0.347896978388831,29262507.5,0.534100420892014,1.55268934081418e-15,3.35336745312332e-14,1.5542810972828,1.90217807567163,0.399016853932584,0.452761533463288,0.452761533463288,0.0537446795307036,"Higher in TH2","pRPC","pRPC",7120,7695
"ENSMUSG00000121307","TH2",0.25822206195304,29037032.5,0.529985042454242,2.07883425453053e-15,4.43711835967008e-14,0.868233632070579,1.12645569402362,0.256460674157303,0.310071474983756,0.310071474983756,0.0536108008264523,"Higher in TH2","pRPC","pRPC",7120,7695
"Rpl6","TH2",0.463432742767215,29413002.5,0.536847261464106,2.24416390602232e-15,4.75658368360173e-14,3.16136370482125,3.62479644758847,0.626544943820225,0.680571799870045,0.680571799870045,0.0540268560498207,"Higher in TH2","pRPC","pRPC",7120,7695
"Sh3rf3","TH2",0.485214132301339,29375722,0.536166816333384,2.48484184514788e-15,5.24232605941615e-14,3.41730953423015,3.90252366653149,0.546629213483146,0.61364522417154,0.61364522417154,0.0670160106883939,"Higher in TH2","pRPC","pRPC",7120,7695
"Pcdh7","TH2",0.404747228025414,29094524.5,0.531034388666214,2.48179433844842e-15,5.24232605941615e-14,1.8326830382998,2.23743026632522,0.285674157303371,0.347238466536712,0.347238466536712,0.0615643092333413,"Higher in TH2","pRPC","pRPC",7120,7695
"Erc1","TH2",-0.401852933660542,25521663,0.465822382110082,2.62227461907031e-15,5.51949442914708e-14,2.2030573150892,1.80120438142866,0.474859550561798,0.417153996101364,0.474859550561798,-0.0577055544604332,"Higher in TH1","pRPC","pRPC",7120,7695
"Atp1b3","TH2",-0.356522610881014,25547880,0.466300895810062,2.728777649977e-15,5.71725965560698e-14,1.76559166170295,1.40906905082194,0.449157303370787,0.396881091617934,0.449157303370787,-0.0522762117528528,"Higher in TH1","pRPC","pRPC",7120,7695
"Prr5l","TH2",-0.521205247005707,25559130,0.46650623124603,3.47560202737016e-15,7.19923565396629e-14,2.42301031875278,1.90180507174707,0.445084269662921,0.393632228719948,0.445084269662921,-0.0514520409429733,"Higher in TH1","pRPC","pRPC",7120,7695
"Rpl36","TH2",0.3399625047878,29290999.5,0.534620457980156,3.47519416044988e-15,7.19923565396629e-14,1.82182529629382,2.16178780108162,0.44747191011236,0.507212475633528,0.507212475633528,0.0597405655211687,"Higher in TH2","pRPC","pRPC",7120,7695
"Tbx2","TH2",-0.322781717613121,25590131.5,0.467072071825423,3.72653665739422e-15,7.70150909194806e-14,1.69349581153634,1.37071409392322,0.424438202247191,0.366861598440546,0.424438202247191,-0.0575766038066452,"Higher in TH1","pRPC","pRPC",7120,7695
"Hspa5","TH2",-0.466587148320681,25433868,0.464219944367786,4.65911432109453e-15,9.60705156616642e-14,3.04637645542983,2.57978930710915,0.604213483146067,0.555165692007797,0.604213483146067,-0.0490477911382701,"Higher in TH1","pRPC","pRPC",7120,7695
"Sparc","TH2",-0.321340614708471,25524652,0.465876937453914,5.27479324412222e-15,1.08520238435508e-13,2.06511754332634,1.74377692861787,0.494101123595506,0.433658219623132,0.494101123595506,-0.0604429039723737,"Higher in TH1","pRPC","pRPC",7120,7695
"Rps4x","TH2",0.393336824117144,29355024,0.53578903563528,6.49545529026506e-15,1.32734483218556e-13,2.72801408500283,3.12135090911997,0.571488764044944,0.62508122157245,0.62508122157245,0.0535924575275057,"Higher in TH2","pRPC","pRPC",7120,7695
"Rps5","TH2",0.407966878038745,29358606.5,0.535854423564112,7.34819051367348e-15,1.49824179735168e-13,2.81567792854602,3.22364480658476,0.5875,0.640155945419103,0.640155945419103,0.0526559454191033,"Higher in TH2","pRPC","pRPC",7120,7695
"Ptch1","TH2",-0.394523100976366,25530806,0.465989260500398,7.94416727298313e-15,1.61614152959751e-13,2.29546746206382,1.90094436108746,0.497612359550562,0.44314489928525,0.497612359550562,-0.0544674602653117,"Higher in TH1","pRPC","pRPC",7120,7695
"Enah","TH2",-0.453166072717343,25458614.5,0.46467161844478,8.84515870343571e-15,1.78351275272374e-13,3.19573045790647,2.74256438518913,0.599297752808989,0.544509421702404,0.599297752808989,-0.0547883311065847,"Higher in TH1","pRPC","pRPC",7120,7695
"Flrt2","TH2",0.262568978241444,28831957.5,0.526242005607026,1.4700592162166e-14,2.91898032605623e-13,0.699268028218594,0.961837006460038,0.189747191011236,0.238856400259909,0.238856400259909,0.0491092092486731,"Higher in TH2","pRPC","pRPC",7120,7695
"Stag1","TH2",-1.0201206061993,25394673.5,0.463504564834892,1.48247367396347e-14,2.93723153576153e-13,12.1335065272845,11.1133859210852,0.94002808988764,0.92735542560104,0.94002808988764,-0.0126726642866007,"Higher in TH1","pRPC","pRPC",7120,7695
"Btg1","TH2",0.399612846020704,29322833,0.535201484255791,1.65040546154491e-14,3.26286233763998e-13,2.64743112222286,3.04704396824356,0.566151685393258,0.621052631578947,0.621052631578947,0.054900946185689,"Higher in TH2","pRPC","pRPC",7120,7695
"Pde10a","TH2",-0.655037444575869,25443040,0.464387352067226,1.70525506479569e-14,3.34950315960084e-13,4.27992695730989,3.62488951273402,0.666994382022472,0.630409356725146,0.666994382022472,-0.0365850252973258,"Higher in TH1","pRPC","pRPC",7120,7695
"Cers6","TH2",0.425477562247675,29125933.5,0.531607666951398,1.70388211511906e-14,3.34950315960084e-13,1.53511996808428,1.96059753033195,0.344241573033708,0.399350227420403,0.399350227420403,0.055108654386695,"Higher in TH2","pRPC","pRPC",7120,7695
"Slc3a2","TH2",-0.284057616637598,25770286,0.470360258740901,1.73562084698455e-14,3.40181686008973e-13,1.19843519726284,0.91437758062524,0.330337078651685,0.279662118258609,0.330337078651685,-0.0506749603930759,"Higher in TH1","pRPC","pRPC",7120,7695
"Plcb1","TH2",-0.266536675979686,26148860,0.477270006059677,1.82777640140117e-14,3.5670993838052e-13,0.860318814907195,0.593782138927509,0.175280898876404,0.130734243014945,0.175280898876404,-0.0445466558614597,"Higher in TH1","pRPC","pRPC",7120,7695
"Rpl24","TH2",0.37637116507321,29306101.5,0.5348961002694,2.00748426249851e-14,3.89281097200243e-13,2.47264012588632,2.84901129095953,0.547752808988764,0.600519818063678,0.600519818063678,0.0527670090749137,"Higher in TH2","pRPC","pRPC",7120,7695
"Agbl4","TH2",-0.715787519583508,25502437,0.465471468413022,2.0533668213283e-14,3.96491212067502e-13,4.28074714919236,3.56495962960885,0.569101123595506,0.519168291098116,0.569101123595506,-0.0499328324973899,"Higher in TH1","pRPC","pRPC",7120,7695
"Fgf9","TH2",-0.536221925533376,25447308,0.464465251768623,2.69835702581542e-14,5.17743703858563e-13,4.09303544736338,3.55681352183,0.700421348314607,0.659909031838856,0.700421348314607,-0.0405123164757504,"Higher in TH1","pRPC","pRPC",7120,7695
"Atp6v0c","TH2",0.306406414133921,29265767,0.534159913412328,3.58468641629917e-14,6.77818091247938e-13,2.11618367992747,2.4225900940614,0.511797752808989,0.565172189733593,0.565172189733593,0.0533744369246045,"Higher in TH2","pRPC","pRPC",7120,7695
"Rpl27","TH2",0.335376225373487,29275410,0.534335917822021,4.22702874971858e-14,7.95973967457338e-13,2.41614454435998,2.75152076973346,0.53497191011236,0.589993502274204,0.589993502274204,0.0550215921618444,"Higher in TH2","pRPC","pRPC",7120,7695
"Cnksr2","TH2",0.317341884544469,29093152,0.531009337743026,5.20045996601642e-14,9.71249838735116e-13,1.86592965806075,2.18327154260522,0.340730337078652,0.40233918128655,0.40233918128655,0.061608844207898,"Higher in TH2","pRPC","pRPC",7120,7695
"Smc3","TH2",0.355282165350091,29230486.5,0.533515972359113,6.15765096672952e-14,1.14299044624792e-12,2.02735139775094,2.38263356310103,0.486516853932584,0.539051332033788,0.539051332033788,0.0525344781012039,"Higher in TH2","pRPC","pRPC",7120,7695
"Casz1","TH2",-0.498603905767066,25475343,0.464976947675055,6.31177317691001e-14,1.16921749460077e-12,4.06662773971043,3.56802383394336,0.700983146067416,0.660948667966212,0.700983146067416,-0.0400344781012039,"Higher in TH1","pRPC","pRPC",7120,7695
"Fgf13","TH2",-0.868243328133119,25564992,0.466613224697199,6.64681421362527e-14,1.22878427470549e-12,4.49894244976063,3.63069912162751,0.532022471910112,0.484990253411306,0.532022471910112,-0.0470322184988063,"Higher in TH1","pRPC","pRPC",7120,7695
"Mybl1","TH2",0.317456046417684,29028195.5,0.529823749187784,9.28243955993077e-14,1.69200308298418e-12,1.27978967723935,1.59724572365704,0.310674157303371,0.364912280701754,0.364912280701754,0.0542381233983836,"Higher in TH2","pRPC","pRPC",7120,7695
"Rps18","TH2",-0.437805645679588,25524831,0.46588020456885,1.0995469394843e-13,1.99230035913716e-12,3.04833849848303,2.61053285280344,0.625842696629213,0.576868096166342,0.625842696629213,-0.0489746004628716,"Higher in TH1","pRPC","pRPC",7120,7695
"Tmeff2","TH2",0.356845129172157,29096327.5,0.531067297092085,1.28715555327942e-13,2.30022268874287e-12,2.06508148250808,2.42192661168023,0.367275280898876,0.424171539961014,0.424171539961014,0.0568962590621372,"Higher in TH2","pRPC","pRPC",7120,7695
"Lsamp","TH2",-2.43880298712514,25468356,0.46484942068029,1.31500216760675e-13,2.3453874277041e-12,36.6212950080503,34.1824920209251,0.97808988764045,0.976738141650422,0.97808988764045,-0.00135174599002708,"Higher in TH1","pRPC","pRPC",7120,7695
"Rps7","TH2",0.396896363091361,29290587.5,0.53461293814019,1.42608761234097e-13,2.53359892765607e-12,3.61276647150347,4.00966283459483,0.672612359550562,0.721507472384665,0.721507472384665,0.0488951128341036,"Higher in TH2","pRPC","pRPC",7120,7695
"Asph","TH2",0.275793880241579,29084712,0.530855290535953,1.45488320681953e-13,2.57972870563293e-12,1.33947426492994,1.61526814517151,0.362640449438202,0.41585445094217,0.41585445094217,0.053214001503968,"Higher in TH2","pRPC","pRPC",7120,7695
"Thada","TH2",-0.299705502933845,25652013,0.4682015353615,1.50031898094249e-13,2.65512761015725e-12,1.97122207244644,1.6715165695126,0.467415730337079,0.410266406757635,0.467415730337079,-0.0571493235794439,"Higher in TH1","pRPC","pRPC",7120,7695
"Slf1","TH2",0.44802537256739,29260675,0.534066974030999,1.72718303798185e-13,3.03305321929992e-12,3.17971753357272,3.62774290614011,0.60435393258427,0.65003248862898,0.65003248862898,0.0456785560447103,"Higher in TH2","pRPC","pRPC",7120,7695
"Tbl1x","TH2",-0.453594522624827,25555888.5,0.466447067262413,1.94743336959279e-13,3.40670014020513e-12,3.27566797993472,2.82207345730989,0.602247191011236,0.553086419753086,0.602247191011236,-0.0491607712581495,"Higher in TH1","pRPC","pRPC",7120,7695
"Gm55122","TH2",0.427054077238403,29056687,0.530343777149908,1.94592050197887e-13,3.40670014020513e-12,1.89648215488941,2.32353623212782,0.346348314606742,0.401429499675114,0.401429499675114,0.0550811850683721,"Higher in TH2","pRPC","pRPC",7120,7695
"Camk1d","TH2",0.441483928853075,29216905.5,0.533268091420812,1.96212659130986e-13,3.4258279220686e-12,2.47493565902156,2.91641958787464,0.525702247191011,0.572189733593242,0.572189733593242,0.0464874864022311,"Higher in TH2","pRPC","pRPC",7120,7695
"Metap1d","TH2",0.353193308026819,29167481,0.532365993531478,2.02323921300134e-13,3.52577479680578e-12,1.94000531467453,2.29319862270135,0.455056179775281,0.507212475633528,0.507212475633528,0.0521562958582473,"Higher in TH2","pRPC","pRPC",7120,7695
"Sesn1","TH2",0.250294674380302,28992252.5,0.529167716158895,2.11022799480859e-13,3.67034693600868e-12,1.2400245353503,1.4903192097306,0.302387640449438,0.357244964262508,0.357244964262508,0.0548573238130699,"Higher in TH2","pRPC","pRPC",7120,7695
"Tfdp2","TH2",0.465916696328577,29273045,0.53429275175037,2.2449779227959e-13,3.88249123118821e-12,3.84447864480021,4.31039534112879,0.66938202247191,0.710201429499675,0.710201429499675,0.040819407027765,"Higher in TH2","pRPC","pRPC",7120,7695
"Naa20","TH2",0.281229063866471,29019660,0.52966795891101,2.90017160975259e-13,4.99662836508226e-12,1.18006044300644,1.46128950687291,0.330898876404494,0.37959714100065,0.37959714100065,0.0486982645961554,"Higher in TH2","pRPC","pRPC",7120,7695
"Etl4","TH2",0.289543319132577,29037117.5,0.529986593877536,3.66378714803503e-13,6.27664587729159e-12,1.62441356888956,1.91395688802213,0.344522471910112,0.402599090318389,0.402599090318389,0.0580766184082762,"Higher in TH2","pRPC","pRPC",7120,7695
"Dip2c","TH2",-0.693913054112563,25535082.5,0.466067315344124,4.4048682809635e-13,7.53207683165128e-12,5.18065619517332,4.48674314106076,0.719241573033708,0.690058479532164,0.719241573033708,-0.0291830935015441,"Higher in TH1","pRPC","pRPC",7120,7695
"Slc38a2","TH2",0.36299708752279,29176846.5,0.532536933000416,4.42194752971615e-13,7.54712168274026e-12,2.08622868269201,2.4492257702148,0.503932584269663,0.552826510721248,0.552826510721248,0.0488939264515846,"Higher in TH2","pRPC","pRPC",7120,7695
"Rpl5","TH2",0.412711925379569,29242889,0.533742343269743,4.50152282647149e-13,7.65426847769798e-12,3.30249464469504,3.71520657007461,0.649719101123596,0.688239116309292,0.688239116309292,0.0385200151856963,"Higher in TH2","pRPC","pRPC",7120,7695
"H1f10","TH2",-0.297385477126922,25754041.5,0.470063763497383,5.33640175439233e-13,9.04014230288694e-12,1.60956688031075,1.31218140318383,0.408988764044944,0.356465237166992,0.408988764044944,-0.0525235268779523,"Higher in TH1","pRPC","pRPC",7120,7695
"Zfp521","TH2",0.427017690928711,29211906.5,0.533176849479087,6.50596765705846e-13,1.09199611835048e-11,3.16432313006472,3.59134082099343,0.59438202247191,0.643014944769331,0.643014944769331,0.0486329222974207,"Higher in TH2","pRPC","pRPC",7120,7695
"Slc25a27","TH2",-0.327984272795721,25727979,0.46958806973739,6.82015329836046e-13,1.14262641840546e-11,1.74651083208688,1.41852655929116,0.436095505617978,0.387394411955815,0.436095505617978,-0.0487010936621621,"Higher in TH1","pRPC","pRPC",7120,7695
"Plpp3","TH2",-0.414625565859866,25627228,0.467749158581014,7.26464551776693e-13,1.21486200456748e-11,2.7201930612488,2.30556749538893,0.558707865168539,0.505003248862898,0.558707865168539,-0.0537046163056414,"Higher in TH1","pRPC","pRPC",7120,7695
"Fgf14","TH2",-0.563303806384937,25981056,0.474207240948814,7.58744298883939e-13,1.2665193296755e-11,2.18968081245258,1.62637700606764,0.273314606741573,0.224301494476933,0.273314606741573,-0.04901311226464,"Higher in TH1","pRPC","pRPC",7120,7695
"Adarb2","TH2",-0.600492076586971,25743594.5,0.469873084448533,7.60247215666473e-13,1.26670806646878e-11,2.92571317946536,2.32522110287839,0.424157303370786,0.37738791423002,0.424157303370786,-0.046769389140767,"Higher in TH1","pRPC","pRPC",7120,7695
"Chd7","TH2",-0.684721309389952,25534032,0.466048141577414,8.00460975186183e-13,1.32885270088285e-11,7.61299641423517,6.92827510484522,0.87808988764045,0.851202079272255,0.87808988764045,-0.0268878083681948,"Higher in TH1","pRPC","pRPC",7120,7695
"Kif24","TH2",-0.388289179631754,25715253,0.469355794292222,9.02473175377284e-13,1.49276597466217e-11,2.26656210323097,1.87827292359922,0.457724719101124,0.407407407407407,0.457724719101124,-0.0503173116937162,"Higher in TH1","pRPC","pRPC",7120,7695
"Epb41","TH2",0.510868278353102,29197220,0.532908790911945,1.1136684151635e-12,1.83543832473782e-11,3.19427236788452,3.70514064623762,0.606320224719101,0.650942170240416,0.650942170240416,0.0446219455213148,"Higher in TH2","pRPC","pRPC",7120,7695
"Stxbp6","TH2",0.309335796163537,29005373,0.52940719203335,1.42341099175641e-12,2.3374716718681e-11,1.59279704883116,1.9021328449947,0.354775280898876,0.409226770630279,0.409226770630279,0.054451489731403,"Higher in TH2","pRPC","pRPC",7120,7695
"Nova1","TH2",0.494285435767611,29187019,0.532722601864628,1.44138015838833e-12,2.36272279919987e-11,3.31792242912003,3.81220786488764,0.601123595505618,0.65003248862898,0.65003248862898,0.0489088931233619,"Higher in TH2","pRPC","pRPC",7120,7695
"Adgrl3","TH2",0.781159267927817,29227237,0.533456662359186,1.49302296869772e-12,2.43860418220627e-11,7.45634147543238,8.23750074336019,0.783286516853933,0.820012995451592,0.820012995451592,0.0367264785976593,"Higher in TH2","pRPC","pRPC",7120,7695
"B3galt1","TH2",-1.19671118838639,25560208,0.466525906943806,1.5236936278556e-12,2.48424753564865e-11,10.3993266155249,9.20261542713848,0.829213483146067,0.810266406757635,0.829213483146067,-0.0189470763884326,"Higher in TH1","pRPC","pRPC",7120,7695
"Rab11fip4","TH2",-0.275027073827455,25887319.5,0.472496358718269,1.84099068965306e-12,2.98024673987531e-11,1.29401216432329,1.01898509049584,0.338342696629213,0.290058479532164,0.338342696629213,-0.0482842170970497,"Higher in TH1","pRPC","pRPC",7120,7695
"Ppm1h","TH2",-0.71024068209252,25575109.5,0.466797889699279,2.11193134685377e-12,3.37686706933777e-11,6.79402635337854,6.08378567128602,0.805758426966292,0.77491877842755,0.805758426966292,-0.0308396485387419,"Higher in TH1","pRPC","pRPC",7120,7695
"Cpe","TH2",0.280930382566623,29033679,0.529923834242285,2.32792627295831e-12,3.69629269194112e-11,1.58699288206599,1.86792326463261,0.396488764044944,0.447433398310591,0.447433398310591,0.0509446342656475,"Higher in TH2","pRPC","pRPC",7120,7695
"Lrrc4c","TH2",0.893591831654248,29195307.5,0.53287388388783,3.12546112129453e-12,4.87764600333533e-11,8.04353704184,8.93712887349424,0.739185393258427,0.783755685510071,0.783755685510071,0.0445702922516445,"Higher in TH2","pRPC","pRPC",7120,7695
"Fstl4","TH2",-0.359481828294431,25925559.5,0.473194316680173,3.30470776020199e-12,5.14856521820187e-11,1.66822148562019,1.30873965732576,0.326123595505618,0.276413255360624,0.326123595505618,-0.0497103401449942,"Higher in TH1","pRPC","pRPC",7120,7695
"Ctnna2","TH2",-0.735371986942429,25705350,0.469175044352454,3.44313141387481e-12,5.3550682092244e-11,4.00754040110793,3.27216841416551,0.51811797752809,0.47264457439896,0.51811797752809,-0.0454734031291295,"Higher in TH1","pRPC","pRPC",7120,7695
"Srgap1","TH2",-0.278909720158608,26047855,0.475426458885457,4.41884581764612e-12,6.84921101735148e-11,1.14263902555621,0.863729305397604,0.262359550561798,0.217153996101365,0.262359550561798,-0.0452055544604333,"Higher in TH1","pRPC","pRPC",7120,7695
"Cst3","TH2",-0.517055213687028,25610781.5,0.467448976425667,5.07397653094768e-12,7.81152400389479e-11,4.87647041168527,4.35941519799824,0.777949438202247,0.747888239116309,0.777949438202247,-0.0300611990859379,"Higher in TH1","pRPC","pRPC",7120,7695
"Lin7a","TH2",0.253327511492785,28764180,0.525004928050463,5.48592433385999e-12,8.36098902655517e-11,0.930742913471179,1.18407042496396,0.22935393258427,0.275893437296946,0.275893437296946,0.0465395047126764,"Higher in TH2","pRPC","pRPC",7120,7695
