"gene","group","log2FC_TH2_vs_TH1","statistic","auc","p_value","padj","mean_expression_TH1","mean_expression_TH2","pct_detected_TH1","pct_detected_TH2","max_pct_detected","delta_pct_detected_TH2_minus_TH1","direction","celltype_output_label","manual_celltype","n_cells_TH1","n_cells_TH2"
"Map2","TH2",2.72291639547184,37041674,0.676086069313942,0,0,2.10236635567849,4.82528275115033,0.418398876404494,0.694606887589344,0.694606887589344,0.276208011184849,"Higher in TH2","pRPC","pRPC",7120,7695
"Cd44","TH2",-0.927690268308741,20364512,0.371693862204408,0,0,1.00933237566105,0.0816421073523045,0.281460674157303,0.0256010396361274,0.281460674157303,-0.255859634521176,"Higher in TH1","pRPC","pRPC",7120,7695
"Gm56714","TH2",-0.486166964495044,23181718.5,0.423113624416847,8.5347897481772e-259,2.59286912549623e-255,0.503165721842686,0.0169987573476425,0.160112359550562,0.00649772579597141,0.160112359550562,-0.15361463375459,"Higher in TH1","pRPC","pRPC",7120,7695
"Slc15a2","TH2",-0.502045901923412,23577534.5,0.430338073387797,2.67215137919346e-216,6.0884969174923e-213,0.544050342037432,0.0420044401140203,0.15126404494382,0.0119558154645874,0.15126404494382,-0.139308229479233,"Higher in TH1","pRPC","pRPC",7120,7695
"Adcy2","TH2",-1.15301189272011,21229816,0.387487424345299,4.2120617081154e-192,7.67774608155275e-189,1.86686107457942,0.713849181859308,0.400421348314607,0.18856400259909,0.400421348314607,-0.211857345715516,"Higher in TH1","pRPC","pRPC",7120,7695
"Adamtsl1","TH2",-1.3963675424053,22072912.5,0.402875654335589,1.91769063150943e-182,2.91297206926283e-179,2.05138202445335,0.655014482048048,0.307303370786517,0.117478882391163,0.307303370786517,-0.189824488395354,"Higher in TH1","pRPC","pRPC",7120,7695
"Gm42047","TH2",-1.61958060081844,21342994.5,0.389553162713275,4.30527385470658e-177,4.9607312989311e-174,2.81242816929476,1.19284756847631,0.419101123595506,0.210266406757635,0.419101123595506,-0.208834716837871,"Higher in TH1","pRPC","pRPC",7120,7695
"Gm56626","TH2",-0.440116330906182,23702840.5,0.432625163355747,4.3543834092e-177,4.9607312989311e-174,0.519797192736808,0.0796808618306259,0.161376404494382,0.0269005847953216,0.161376404494382,-0.13447581969906,"Higher in TH1","pRPC","pRPC",7120,7695
"Rps18-ps6","TH2",0.476580104185761,31509907,0.575120043658877,1.74867612712027e-170,1.77082602473046e-167,0.123956909633666,0.600537013819427,0.0445224719101124,0.193762183235867,0.193762183235867,0.149239711325755,"Higher in TH2","pRPC","pRPC",7120,7695
"6820431F20Rik","TH2",-1.62407582784093,20389286.5,0.372146047338488,1.37391088424481e-164,1.25218237990072e-161,4.55872136023966,2.93464553239873,0.766994382022472,0.619753086419753,0.766994382022472,-0.147241295602719,"Higher in TH1","pRPC","pRPC",7120,7695
"Cfap54","TH2",-0.540484271071713,23515951.5,0.429214058085288,1.25092738086532e-155,1.03645019538241e-152,0.708859647607984,0.168375376536271,0.191713483146067,0.0505523066926576,0.191713483146067,-0.14116117645341,"Higher in TH1","pRPC","pRPC",7120,7695
"4833420G17Rik","TH2",1.22499229425244,33867708,0.618154718882099,5.94233898281588e-154,4.51320645744866e-151,1.57377897463774,2.79877126889019,0.422191011235955,0.603118908382066,0.603118908382066,0.180927897146111,"Higher in TH2","pRPC","pRPC",7120,7695
"Pawr","TH2",1.38053499821579,33553142.5,0.612413257185828,1.34232249849481e-153,9.41071327021666e-151,1.36032508773914,2.74086008595493,0.317977528089888,0.5137102014295,0.5137102014295,0.195732673339612,"Higher in TH2","pRPC","pRPC",7120,7695
"Plppr1","TH2",2.96565238470163,34170647.5,0.623683982375831,8.00268678163656e-152,5.2097490948454e-149,5.67789850849295,8.64355089319458,0.685814606741573,0.821052631578947,0.821052631578947,0.135238024837374,"Higher in TH2","pRPC","pRPC",7120,7695
"Ndufc2","TH2",1.00359238494716,33483475,0.611141683276022,7.76724628793224e-151,4.71937884454763e-148,1.08353750991506,2.08712989486221,0.31502808988764,0.509811565951917,0.509811565951917,0.194783476064276,"Higher in TH2","pRPC","pRPC",7120,7695
"Gnai2","TH2",1.26052592344992,33777896,0.616515466777639,1.29501465106276e-144,7.37672720611627e-142,1.85663274678565,3.11715867023557,0.478230337078652,0.648992852501624,0.648992852501624,0.170762515422973,"Higher in TH2","pRPC","pRPC",7120,7695
"H3f3b","TH2",-2.31413465991206,20777585,0.379233286608114,5.6731032950896e-143,3.0414507900851e-140,8.95257124343488,6.63843658352282,0.920224719101124,0.855360623781676,0.920224719101124,-0.0648640953194471,"Higher in TH1","pRPC","pRPC",7120,7695
"Mdga2","TH2",3.61378819162306,33831026,0.617485197596572,1.21815952739723e-137,6.16794774038795e-135,7.57503871552316,11.1888269071462,0.661938202247191,0.809746588693957,0.809746588693957,0.147808386446766,"Higher in TH2","pRPC","pRPC",7120,7695
"Gm35082","TH2",0.319720232658235,30041553,0.548319589548153,2.65667067172287e-134,1.2743629737938e-131,0.0287978383351716,0.348518070993406,0.010252808988764,0.106692657569851,0.106692657569851,0.0964398485810865,"Higher in TH2","pRPC","pRPC",7120,7695
"Chst11","TH2",-1.51708155611591,21537616,0.393105401873389,8.72208084938275e-131,3.97465224306372e-128,3.23490874030062,1.71782718418471,0.55941011235955,0.399350227420403,0.55941011235955,-0.160059884939148,"Higher in TH1","pRPC","pRPC",7120,7695
"Grb10","TH2",-1.96381307368571,21396726,0.390533872133517,8.877711040318e-120,3.85292659149801e-117,6.23114424977119,4.26733117608548,0.79311797752809,0.686549707602339,0.79311797752809,-0.106568269925751,"Higher in TH1","pRPC","pRPC",7120,7695
"Syt1","TH2",2.04391234726315,32934726.5,0.60112590438852,4.3919797673048e-109,1.819477436328e-106,3.17941495434605,5.2233273016092,0.494522471910112,0.644054580896686,0.644054580896686,0.149532108986574,"Higher in TH2","pRPC","pRPC",7120,7695
"Acyp2","TH2",0.811912922705951,31641052,0.577513707281103,2.14130578774906e-105,8.48515693458476e-103,0.624653269738473,1.43656619244442,0.163061797752809,0.310981156595192,0.310981156595192,0.147919358842383,"Higher in TH2","pRPC","pRPC",7120,7695
"Nedd4l","TH2",-0.701341434917102,23063681.5,0.420959208518592,6.825250277484e-102,2.59188879287455e-99,1.40315139043256,0.701809955515459,0.343539325842697,0.19311241065627,0.343539325842697,-0.150426915186426,"Higher in TH1","pRPC","pRPC",7120,7695
"Acsl3","TH2",2.39130419459206,32747938,0.597716633447956,3.46847247250989e-94,1.2644663245782e-91,8.98913521353453,11.3804394081266,0.904073033707865,0.945159194282001,0.945159194282001,0.0410861605741362,"Higher in TH2","pRPC","pRPC",7120,7695
"Zfp799","TH2",0.537652948237767,31316988,0.571598878594739,1.06668654869919e-92,3.73914661724785e-90,0.513116153516547,1.05076910175431,0.158567415730337,0.298245614035088,0.298245614035088,0.139678198304751,"Higher in TH2","pRPC","pRPC",7120,7695
"Fgf15","TH2",-2.28422975605394,22370576,0.408308620072862,1.00629724672532e-89,3.39681226172392e-87,5.98567921940251,3.70144946334857,0.64564606741573,0.515399610136452,0.64564606741573,-0.130246457279278,"Higher in TH1","pRPC","pRPC",7120,7695
"Rps27","TH2",1.1175070665492,32431047.5,0.591932735761585,8.75948915765726e-89,2.85121372081744e-86,2.38357810703419,3.50108517358338,0.542837078651685,0.668356075373619,0.668356075373619,0.125518996721934,"Higher in TH2","pRPC","pRPC",7120,7695
"Ndufa13","TH2",0.683589512344525,31833428.5,0.581024970614218,1.33903844398454e-88,4.20827461326726e-86,0.942031607616065,1.62562111996059,0.277387640449438,0.426640675763483,0.426640675763483,0.149253035314045,"Higher in TH2","pRPC","pRPC",7120,7695
"Celf2","TH2",-4.10083459694701,22208590.5,0.405352054449482,1.90667146751059e-88,5.79246791829718e-86,26.4916355401057,22.3908009431587,0.990449438202247,0.989603638726446,0.990449438202247,-0.000845799475801434,"Higher in TH1","pRPC","pRPC",7120,7695
"Abcd4","TH2",1.26221819755431,32454555,0.592361795562564,2.6437029278369e-86,7.77248660784049e-84,3.47053098273151,4.73274918028583,0.656460674157303,0.76595191682911,0.76595191682911,0.109491242671806,"Higher in TH2","pRPC","pRPC",7120,7695
"Rplp1","TH2",1.37386041114291,32414065,0.591622770513466,2.68640679428332e-84,7.65122235096818e-82,3.90902399661459,5.28288440775751,0.699016853932584,0.796231319038337,0.796231319038337,0.0972144651057523,"Higher in TH2","pRPC","pRPC",7120,7695
"2610035D17Rik","TH2",-1.28041526369777,22674599,0.413857659650583,4.0354690242961e-83,1.1145231723465e-80,3.39287332225271,2.11245805855495,0.578511235955056,0.447433398310591,0.578511235955056,-0.131077837644465,"Higher in TH1","pRPC","pRPC",7120,7695
"Unc13c","TH2",-0.624292939168626,24311214,0.44372922005388,7.48644485848378e-82,2.00680760118297e-79,0.999930625817047,0.37563768664842,0.205477528089888,0.0957764782326186,0.205477528089888,-0.109701049857269,"Higher in TH1","pRPC","pRPC",7120,7695
"Zfp868","TH2",-0.393313943153002,24176038.5,0.441261991589461,1.67862842369558e-81,4.3711484153033e-79,0.721833837167394,0.328519894014392,0.225421348314607,0.109941520467836,0.225421348314607,-0.11547982784677,"Higher in TH1","pRPC","pRPC",7120,7695
"Pttg1","TH2",-0.258135150698312,25054101,0.457288422366778,9.61504548652347e-80,2.43420901567153e-77,0.369476189761647,0.111341039063334,0.12626404494382,0.0410656270305393,0.12626404494382,-0.0851984179132809,"Higher in TH1","pRPC","pRPC",7120,7695
"Fgd6","TH2",-0.350681845173043,24681986,0.450496564966307,9.5462840132879e-76,2.35148195938124e-73,0.574020959423294,0.223339114250251,0.171769662921348,0.0738141650422352,0.171769662921348,-0.0979554978791131,"Higher in TH1","pRPC","pRPC",7120,7695
"Ccnd1","TH2",-2.45002527956075,22611930.5,0.412713831760008,1.6213095987337e-75,3.88858307443656e-73,13.7543876682796,11.3043623887188,0.958005617977528,0.935412605588044,0.958005617977528,-0.0225930123894839,"Higher in TH1","pRPC","pRPC",7120,7695
"Cdh2","TH2",-3.6299752053061,22622585,0.412908298106899,3.53709465801149e-75,8.26591813156838e-73,22.7974910657102,19.1675158604041,0.986797752808989,0.979337231968811,0.986797752808989,-0.00746052084017779,"Higher in TH1","pRPC","pRPC",7120,7695
"Sorcs1","TH2",-4.9296411545848,22726238.5,0.414800185805755,4.94409862816191e-72,1.12651287242669e-69,26.5529269372977,21.6232857827128,0.965589887640449,0.950487329434698,0.965589887640449,-0.0151025582057516,"Higher in TH1","pRPC","pRPC",7120,7695
"Itpr1","TH2",0.733382080376892,31164498.5,0.568815634331355,1.13279395017814e-70,2.51811806388379e-68,0.925605264584232,1.65898734496112,0.240449438202247,0.36595191682911,0.36595191682911,0.125502478626863,"Higher in TH2","pRPC","pRPC",7120,7695
"Luzp2","TH2",-1.54616921405174,23169847,0.422896945338794,1.44674057118102e-70,3.13942703946282e-68,4.18557340976294,2.6394041957112,0.522612359550562,0.38869395711501,0.522612359550562,-0.133918402435552,"Higher in TH1","pRPC","pRPC",7120,7695
"Frem1","TH2",-1.19285116436871,23032672,0.420393221922889,2.10218787905886e-69,4.45566054180056e-67,3.63479432966445,2.44194316529574,0.604213483146067,0.493697205977908,0.604213483146067,-0.11051627716816,"Higher in TH1","pRPC","pRPC",7120,7695
"Ndufb11","TH2",0.563191155778549,31205531.5,0.569564570237496,4.89074874811537e-69,1.01305191114371e-66,0.857421963408227,1.42061311918678,0.26123595505618,0.389473684210526,0.389473684210526,0.128237729154347,"Higher in TH2","pRPC","pRPC",7120,7695
"Tril","TH2",0.194687269753245,29251553.5,0.533900488059516,1.76114914399956e-68,3.56691406631378e-66,0.0607950396125397,0.255482309365785,0.023876404494382,0.0914879792072775,0.0914879792072775,0.0676115747128954,"Not significant","pRPC","pRPC",7120,7695
"Ndufa4","TH2",0.727456436017926,31507168,0.575070051324733,1.12759549858123e-67,2.23410986392811e-65,1.46147455853115,2.18893099454908,0.375561797752809,0.506432748538012,0.506432748538012,0.130870950785203,"Higher in TH2","pRPC","pRPC",7120,7695
"Nlgn1","TH2",-15.0336981349133,22873660,0.41749092873674,1.15223593898515e-67,2.23435709530013e-65,140.678451786276,125.644753651362,0.994943820224719,0.995061728395062,0.995061728395062,0.000117908170342629,"Higher in TH1","pRPC","pRPC",7120,7695
"Fbxw11","TH2",-0.730846352857462,23408337,0.427249874060933,1.94403643359491e-65,3.69123917828833e-63,2.12143630060888,1.39058994775142,0.485112359550562,0.359324236517219,0.485112359550562,-0.125788123033343,"Higher in TH1","pRPC","pRPC",7120,7695
"Adam23","TH2",0.84852556785245,31544021,0.575742693708887,3.6146608193712e-65,6.72326912403044e-63,2.02876487668222,2.87729044453467,0.433286516853933,0.564132553606238,0.564132553606238,0.130846036752305,"Higher in TH2","pRPC","pRPC",7120,7695
"Adamts19","TH2",0.699912114052702,31171494,0.56894331646845,3.52385759256297e-64,6.42328761972378e-62,1.26032767801629,1.960239792069,0.29185393258427,0.422092267706303,0.422092267706303,0.130238335122033,"Higher in TH2","pRPC","pRPC",7120,7695
"1700019D03Rik","TH2",0.336670135699529,29828758,0.544435646961766,1.06294240662026e-63,1.89954060665432e-61,0.238002759854992,0.574672895554522,0.0699438202247191,0.158154645873944,0.158154645873944,0.088210825649225,"Higher in TH2","pRPC","pRPC",7120,7695
"Plcl1","TH2",0.685866488954893,30768958,0.561596213797081,3.11404374388258e-63,5.45796051572036e-61,0.940276021825809,1.6261425107807,0.199438202247191,0.319298245614035,0.319298245614035,0.119860043366844,"Higher in TH2","pRPC","pRPC",7120,7695
"Asah2","TH2",0.336083336728468,29817747,0.544234673763059,2.59626169335993e-60,4.46459039118537e-58,0.27382404418602,0.609907380914488,0.0764044943820225,0.164522417153996,0.164522417153996,0.0881179227719736,"Higher in TH2","pRPC","pRPC",7120,7695
"Id1","TH2",-0.530508050969154,24084677,0.439594457950953,3.47359956363236e-60,5.86266415239728e-58,1.23987305681135,0.709365005842197,0.324719101123596,0.211825860948668,0.324719101123596,-0.112893240174928,"Higher in TH1","pRPC","pRPC",7120,7695
"Fam184b","TH2",0.52849428483672,30809006,0.56232717144505,7.43576435429218e-60,1.23217375136398e-57,0.882343706387538,1.41083799122426,0.230758426966292,0.351656920077973,0.351656920077973,0.120898493111681,"Higher in TH2","pRPC","pRPC",7120,7695
"Cox4i2","TH2",0.414699323801474,30514975.5,0.556960515364566,2.09961601061044e-58,3.41712505726849e-56,0.55098336438324,0.965682688184714,0.17935393258427,0.289018843404808,0.289018843404808,0.109664910820539,"Higher in TH2","pRPC","pRPC",7120,7695
"Rps29","TH2",1.00324096798514,31536234,0.57560056508312,2.19841651086214e-58,3.45454622068924e-56,3.58091535327779,4.58415632126292,0.666432584269663,0.76374269005848,0.76374269005848,0.0973101057888166,"Higher in TH2","pRPC","pRPC",7120,7695
"Gas1","TH2",0.69719371807383,31217844,0.569789298464639,2.19488531001251e-58,3.45454622068924e-56,1.4319989976626,2.12919271573643,0.39002808988764,0.503833658219623,0.503833658219623,0.113805568331983,"Higher in TH2","pRPC","pRPC",7120,7695
"Adgrv1","TH2",-3.03951797038511,23253497,0.42442372838046,4.56625444216013e-57,7.05370220099109e-55,22.2305499708621,19.191032000477,0.979073033707865,0.977907732293697,0.979073033707865,-0.00116530141416793,"Higher in TH1","pRPC","pRPC",7120,7695
"Cp","TH2",1.60830025966839,31513038.5,0.575177199918231,1.15211252398085e-56,1.75005892392692e-54,7.01626310784641,8.62456336751479,0.819101123595506,0.880961663417804,0.880961663417804,0.0618605398222982,"Higher in TH2","pRPC","pRPC",7120,7695
"Piezo1","TH2",-0.556559032633588,24109371.5,0.440045182921932,1.66865216347396e-55,2.4931304619511e-53,1.38763955212744,0.831080519493853,0.350561797752809,0.241065627030539,0.350561797752809,-0.10949617072227,"Higher in TH1","pRPC","pRPC",7120,7695
"LTO1","TH2",-0.684552521034827,23605215.5,0.430843308072512,2.53781315691134e-55,3.73058534065967e-53,2.36098838005608,1.67643585902125,0.544101123595506,0.433268356075374,0.544101123595506,-0.110832767520132,"Higher in TH1","pRPC","pRPC",7120,7695
"Kcnq3","TH2",-0.384970114212231,25103600,0.458191880033,2.75305147654854e-55,3.98274780274023e-53,0.701115748033449,0.316145633821218,0.161797752808989,0.0794022092267706,0.161797752808989,-0.0823955435822181,"Higher in TH1","pRPC","pRPC",7120,7695
"Rps14","TH2",1.11774607167318,31428808,0.573639821568069,7.3725604397382e-55,1.04989868512147e-52,4.41695123637199,5.53469730804517,0.739466292134832,0.811825860948668,0.811825860948668,0.0723595688138364,"Higher in TH2","pRPC","pRPC",7120,7695
"Myo1b","TH2",0.598754602512662,30902153.5,0.56402730322477,8.95061407137705e-55,1.25501379456201e-52,1.20813892708869,1.80689352960135,0.307584269662921,0.425860948667966,0.425860948667966,0.118276679005045,"Higher in TH2","pRPC","pRPC",7120,7695
"Urgcp","TH2",0.442218381511374,30358841,0.554110742419928,1.15691986462084e-54,1.59760115850824e-52,0.581688534488368,1.02390691599974,0.172050561797753,0.275503573749188,0.275503573749188,0.103453011951435,"Higher in TH2","pRPC","pRPC",7120,7695
"Ubb","TH2",-1.02825403468428,23429875,0.427642986471589,8.03409198438853e-54,1.09287633351817e-51,4.50909089629469,3.48083686161041,0.753651685393258,0.656140350877193,0.753651685393258,-0.0975113345160654,"Higher in TH1","pRPC","pRPC",7120,7695
"Ndufa4l2","TH2",0.457604436029761,30577982.5,0.558110521570259,1.48698632759091e-53,1.99299902789169e-51,0.731099631965312,1.18870406799507,0.225983146067416,0.335672514619883,0.335672514619883,0.109689368552467,"Higher in TH2","pRPC","pRPC",7120,7695
"Arrdc3","TH2",-0.538816086494795,24259945.5,0.442793465405086,4.92896921138577e-53,6.51052541921303e-51,1.31582292245832,0.777006835963528,0.328932584269663,0.224041585445094,0.328932584269663,-0.104890998824569,"Higher in TH1","pRPC","pRPC",7120,7695
"Frmd4b","TH2",1.09054202089283,31270544.5,0.570751190032927,8.89517770314807e-52,1.15815213694988e-49,3.84122173139821,4.93176375229104,0.638483146067416,0.730604288499025,0.730604288499025,0.0921211424316096,"Higher in TH2","pRPC","pRPC",7120,7695
"Serpine2","TH2",0.545734359809051,30397351.5,0.554813637558315,1.0131113010706e-51,1.30049245041655e-49,0.715135321657001,1.26086968146605,0.198595505617978,0.302404158544509,0.302404158544509,0.103808652926532,"Higher in TH2","pRPC","pRPC",7120,7695
"Tpt1","TH2",1.28542449942092,31302395,0.57133252659322,4.1273772065611e-51,5.22457164730526e-49,6.84604912082937,8.13147362025029,0.861657303370786,0.904873294346979,0.904873294346979,0.0432159909761921,"Higher in TH2","pRPC","pRPC",7120,7695
"Ndufa3","TH2",0.330784322181416,29998987.5,0.547542682392623,4.38264692177113e-51,5.47170466370166e-49,0.384736495509982,0.715520817691398,0.129494382022472,0.222092267706303,0.222092267706303,0.0925978856838309,"Higher in TH2","pRPC","pRPC",7120,7695
"Dcc","TH2",-0.533848219518784,24998372,0.456271254499128,2.99409061913007e-50,3.68758674361506e-48,1.36457047499366,0.830722255474876,0.193398876404494,0.106302794022092,0.193398876404494,-0.0870960823824021,"Higher in TH1","pRPC","pRPC",7120,7695
"Mdm1","TH2",-0.396669081311413,24546991,0.448032630994882,5.28671134056923e-50,6.42441162105973e-48,0.932129434110287,0.535460352798874,0.280337078651685,0.181936322287199,0.280337078651685,-0.0984007563644859,"Higher in TH1","pRPC","pRPC",7120,7695
"Sorcs2","TH2",-1.01156849321751,23619746,0.431108519321608,6.17825967727662e-50,7.40903403930251e-48,4.03140161631636,3.01983312309885,0.682443820224719,0.604028589993502,0.682443820224719,-0.0784152302312168,"Higher in TH1","pRPC","pRPC",7120,7695
"Hnrnpa2b1","TH2",-1.46262723473481,23545866.5,0.429760067824576,1.49621011307476e-49,1.77096869747576e-47,10.6447420949445,9.18211486020967,0.944803370786517,0.921377517868746,0.944803370786517,-0.023425852917771,"Higher in TH1","pRPC","pRPC",7120,7695
"Selenok","TH2",0.493636951926968,30733911,0.560956534594914,2.18133942694462e-49,2.54881122271453e-47,1.07055346954658,1.56419042147355,0.316573033707865,0.428460038986355,0.428460038986355,0.11188700527849,"Higher in TH2","pRPC","pRPC",7120,7695
"Ass1","TH2",0.249707097446832,29431767,0.537189751845281,3.37809430941e-49,3.89720905518516e-47,0.196626987671665,0.446334085118497,0.0662921348314607,0.140220922677063,0.140220922677063,0.0739287878456023,"Not significant","pRPC","pRPC",7120,7695
"Id2","TH2",-0.551013983093009,24352237.5,0.444477982565653,5.25099396678297e-49,5.98219487665749e-47,1.3742624187156,0.823248435622586,0.335814606741573,0.234697855750487,0.335814606741573,-0.101116750991086,"Higher in TH1","pRPC","pRPC",7120,7695
"Wdyhv1","TH2",0.258403854231387,29433190,0.537215724496426,5.76198012012979e-49,6.48329466850159e-47,0.199868005017165,0.458271859248552,0.0671348314606742,0.14087069525666,0.14087069525666,0.073735863795986,"Higher in TH2","pRPC","pRPC",7120,7695
"Erbb4","TH2",0.717487627623171,30249363,0.552112545721357,1.77547851284837e-48,1.97337941050001e-46,1.2528127584596,1.97030038608277,0.187921348314607,0.290318388564003,0.290318388564003,0.102397040249396,"Higher in TH2","pRPC","pRPC",7120,7695
"A630089N07Rik","TH2",-0.789831359004394,24006406.5,0.438165861751758,1.96015213479924e-46,2.15238874175425e-44,2.56223670093628,1.77240534193188,0.49873595505618,0.394801819363223,0.49873595505618,-0.103934135692957,"Higher in TH1","pRPC","pRPC",7120,7695
"Rdh10","TH2",0.43568205300351,30335855,0.553691201057158,1.63545919833091e-45,1.77447323018903e-43,0.810642314920972,1.24632436792448,0.234269662921348,0.3364522417154,0.3364522417154,0.102182578794051,"Higher in TH2","pRPC","pRPC",7120,7695
"Cox4i1","TH2",0.723623614187618,30935503.5,0.564636008717174,2.0175767806345e-45,2.16331703278857e-43,2.35154833389097,3.07517194807858,0.531179775280899,0.627810266406758,0.627810266406758,0.0966304911258588,"Higher in TH2","pRPC","pRPC",7120,7695
"Zfp536","TH2",-1.81821547374288,23730598,0.433131794321426,4.44546637113759e-45,4.71116052401721e-43,12.5255516637084,10.7073361899655,0.940308988764045,0.913060428849903,0.940308988764045,-0.0272485599141423,"Higher in TH1","pRPC","pRPC",7120,7695
"Mrps10","TH2",0.318853833586494,29920837.5,0.546116285564098,6.92684862159333e-45,7.25647107324156e-43,0.458600458117553,0.777454291704047,0.14747191011236,0.238206627680312,0.238206627680312,0.0907347175679523,"Higher in TH2","pRPC","pRPC",7120,7695
"Slc35f1","TH2",2.72660686351692,31037113.5,0.566490598374839,1.40797216247348e-44,1.45821116917992e-42,17.322843345811,20.0494502093279,0.935674157303371,0.969070825211176,0.969070825211176,0.0333966679078053,"Higher in TH2","pRPC","pRPC",7120,7695
"Pard3b","TH2",-2.63339036563123,23766840.5,0.433793293835921,3.23054979561328e-44,3.30822818395724e-42,17.9006398869191,15.2672495212879,0.946207865168539,0.936712150747238,0.946207865168539,-0.00949571442130082,"Higher in TH1","pRPC","pRPC",7120,7695
"Rps21","TH2",0.810715990291938,30923186,0.564411189229837,7.00242825983034e-44,7.09112568445485e-42,2.82396986233493,3.63468585262687,0.592977528089888,0.686029889538662,0.686029889538662,0.0930523614487738,"Higher in TH2","pRPC","pRPC",7120,7695
"Galntl6","TH2",-0.708351864278429,25458659,0.464672430660505,4.69684034614529e-43,4.70406625437013e-41,1.16789147503506,0.459539610756631,0.144803370786517,0.0758934372969461,0.144803370786517,-0.0689099334895708,"Higher in TH1","pRPC","pRPC",7120,7695
"Cracd","TH2",-1.19931544484052,23856936.5,0.435437729519387,8.38943763073646e-43,8.31101462679697e-41,5.92394580025832,4.7246303554178,0.774297752808989,0.718778427550357,0.774297752808989,-0.0555193252586313,"Higher in TH1","pRPC","pRPC",7120,7695
"Ccdc85c","TH2",-0.517018351570621,24257938,0.44275682443729,1.30326127393272e-42,1.27719604845407e-40,1.73072569125443,1.21370733968381,0.444662921348315,0.345938921377518,0.444662921348315,-0.0987239999707967,"Higher in TH1","pRPC","pRPC",7120,7695
"Tenm2","TH2",-1.72186013800775,23929062,0.436754166940447,1.89775591699796e-42,1.84001568377866e-40,6.68797657506372,4.96611643705597,0.67247191011236,0.603508771929825,0.67247191011236,-0.068963138182535,"Higher in TH1","pRPC","pRPC",7120,7695
"Gngt2","TH2",0.222755210724286,29236886,0.533632776281111,2.72055097919824e-42,2.61001069730661e-40,0.203887674334144,0.42664288505843,0.064747191011236,0.132033788174139,0.132033788174139,0.0672865971629031,"Not significant","pRPC","pRPC",7120,7695
"Rpl39","TH2",0.674897983681064,30775749.5,0.56172017251827,4.00434067304446e-42,3.80162092647158e-40,2.22304564493696,2.89794362861802,0.508848314606742,0.60441845354126,0.60441845354126,0.0955701389345189,"Higher in TH2","pRPC","pRPC",7120,7695
"Fbn2","TH2",0.726670201333987,30663385.5,0.559669300435859,5.20654666986613e-42,4.89200684011957e-40,2.19086102332479,2.91753122465878,0.420786516853933,0.528265107212476,0.528265107212476,0.107478590358543,"Higher in TH2","pRPC","pRPC",7120,7695
"Rpl37a","TH2",0.863484741234926,30866954.5,0.563384849712713,1.16721546161278e-41,1.07930160625766e-39,3.55756895174021,4.42105369297514,0.667556179775281,0.74554905782976,0.74554905782976,0.0779928780544786,"Higher in TH2","pRPC","pRPC",7120,7695
"Fth1","TH2",0.456759724462262,30330666,0.55359649122807,1.17238159995072e-41,1.07930160625766e-39,0.983927429784488,1.44068715424675,0.27626404494382,0.376868096166342,0.376868096166342,0.100604051222522,"Higher in TH2","pRPC","pRPC",7120,7695
"Bora","TH2",-0.575917702442748,24769441,0.452092797015427,9.98280718269677e-41,9.09833046630983e-39,1.27332073063641,0.697403028193665,0.288061797752809,0.205977907732294,0.288061797752809,-0.0820838900205153,"Higher in TH1","pRPC","pRPC",7120,7695
"Nav2","TH2",-2.1938848123853,23950546.5,0.43714630286703,4.91349268733244e-40,4.43381904478692e-38,15.1194331498981,12.9255483375128,0.925983146067416,0.916959064327485,0.925983146067416,-0.0090240817399303,"Higher in TH1","pRPC","pRPC",7120,7695
"Met","TH2",0.276927325015118,29387097.5,0.536374442400216,7.64206405249147e-40,6.82840899749091e-38,0.314265880146479,0.591193205161597,0.0901685393258427,0.162573099415205,0.162573099415205,0.072404560089362,"Higher in TH2","pRPC","pRPC",7120,7695
"Cdk5rap1","TH2",-0.230424806599997,25549411.5,0.466328848807412,7.74447705713608e-40,6.8527343591008e-38,0.451053031020433,0.220628224420436,0.141713483146067,0.0752436647173489,0.141713483146067,-0.0664698184287185,"Not significant","pRPC","pRPC",7120,7695
"Ddx5","TH2",0.977314513929253,30819786,0.562523928422805,8.39953487645143e-40,7.36090008307484e-38,5.20620257593102,6.18351708986027,0.807865168539326,0.850812215724496,0.850812215724496,0.0429470471851705,"Higher in TH2","pRPC","pRPC",7120,7695
"Hspa13","TH2",-0.298449921535805,25073124,0.457635630899972,1.98233848059907e-39,1.72066980115999e-37,0.717494008779629,0.419044087243823,0.228932584269663,0.146978557504873,0.228932584269663,-0.0819540267647896,"Higher in TH1","pRPC","pRPC",7120,7695
"Mir99ahg","TH2",0.78809565818552,30534468,0.557316293229954,2.36473338273515e-39,2.03322453304228e-37,2.64242017951695,3.43051583770248,0.410112359550562,0.514359974009097,0.514359974009097,0.104247614458535,"Higher in TH2","pRPC","pRPC",7120,7695
"Ccnjl","TH2",0.386366260085529,29912605.5,0.545966034781085,3.93709389243426e-39,3.35352090987344e-37,0.670029583092575,1.0563958431781,0.185955056179775,0.27511371020143,0.27511371020143,0.0891586540216542,"Higher in TH2","pRPC","pRPC",7120,7695
"1500004A13Rik","TH2",-0.338846185928496,24987081,0.45606517072957,4.33283545161894e-39,3.6564316950051e-37,0.883938257067592,0.545092071139096,0.250983146067416,0.165692007797271,0.250983146067416,-0.0852911382701448,"Higher in TH1","pRPC","pRPC",7120,7695
